Step,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Orientation_W,Orientation_X,Orientation_Y,Orientation_Z,Angular_Velocity_X,Angular_Velocity_Y,Angular_Velocity_Z,Action_Type,Action_Vector_0,Action_Vector_1,Action_Vector_2,Action_Vector_3,Curiosity_Reward,World_Loss,Self_Loss,VAE_Loss,VAE_KLD_Loss,Is_Interacting
572,-1.5738610149226504,3.524374674745447,0.19998996414002054,0.04457975523701172,0.8903014816878332,1.870955148308706e-07,-0.30883638876734465,0.34236978636775817,0.8367676874495489,-0.29533515130437005,-1.4141412773048332,-0.28556809045135506,3.9008220666198237,right,0.0,50.0,0.0,0.0,0.7542742490768433,0.7542742490768433,0.04795200377702713,105.78138732910156,21.923831939697266,0
576,-1.5875548201109173,3.5741945043396943,0.19998997431016424,5.551124030038792e-16,-2.6639259109394748e-15,1.340339213506958e-07,-0.2537212763042116,0.28593244752712477,0.8503622643153015,-0.3615966936108007,1.3319608083880839e-14,2.7755575727814925e-15,3.746064644337799e-30,stop,0.0,0.0,0.0,0.0,0.8248805999755859,0.8248805403709412,0.07393130660057068,106.05206298828125,21.873300552368164,0
580,-1.6033540177170866,3.5809865758300092,0.19475844418207633,-0.32520745841046333,0.14252091339588002,-0.32462657955522983,-0.23241412519147042,0.29612033121270137,0.8522688818203231,-0.36322744518373035,-0.3157093527233229,-0.7343207669500563,-1.7206514649753892e-14,forward,50.0,0.0,0.0,0.0,0.7425974011421204,0.7425974011421204,0.06421630829572678,100.16755676269531,22.79327392578125,0
584,-1.625611592489567,3.591075357377611,0.19629626960493418,-0.3890518720135281,0.19709206031868143,0.01927163684383354,-0.23001975233815786,0.3749142019661538,0.8277478540052076,-0.3483729967838325,-0.2560886925703929,-0.5294134907730826,-4.507246107003203,forward,50.0,0.0,0.0,0.0,0.7943888306617737,0.7943887710571289,0.07533733546733856,94.75371551513672,26.415834426879883,0
588,-1.6714632227032742,3.623575115258008,0.19734383754883772,-0.8336416383863094,0.6772079315642942,0.013806064962717468,-0.2267566081575816,0.5025917862486668,0.7707830931258105,-0.3191807644637304,-1.1795489877650391,-1.7386214112607021,-3.710827765902971,forward,50.0,0.0,0.0,0.0,0.6977009177207947,0.6977009773254395,0.09123676270246506,96.63619995117188,24.692766189575195,0
592,-1.7342661141844984,3.6836126963589515,0.19809430784897583,-1.0402247712920663,1.0654251393790513,0.009890567744755385,-0.16732001433724555,0.4499424046391959,0.8093648019341116,-0.3383555270715087,-0.6886505351011041,-0.6972211536961872,4.288243637064436,forward,50.0,0.0,0.0,0.0,0.71532142162323,0.7153214812278748,0.05560096353292465,96.47032928466797,23.187477111816406,0
596,-1.776684687797495,3.746811246040142,0.19867886176250277,-0.4451785453386292,0.6929972512559004,0.009900869532114312,-0.1807701687956396,0.5174384906201346,0.7684061712412811,-0.3303505872503751,-0.15325945320371648,-0.10503586848356945,-4.309575436155203,backward,-50.0,0.0,0.0,0.0,0.7610346674919128,0.7610346674919128,0.036403488367795944,92.90576171875,22.07037925720215,0
600,-1.813153529917484,3.8059276964121973,0.19931139500417053,-0.5461189083919054,0.9366396383180157,0.003540547804420535,-0.19462975001370333,0.6215563110879502,0.6900180021010723,-0.3156931569305668,-1.102737874188335,-0.6718673622768145,-3.5940612837555452,forward,50.0,0.0,0.0,0.0,0.7059227824211121,0.7059227824211121,0.05047924816608429,91.92098999023438,20.088138580322266,0
604,-1.8149022528992995,3.8144136490413305,0.19950385215836725,-9.28122460954985e-15,-3.3306456467586244e-15,0.0025364235215599717,-0.18674966894319608,0.6241976398558704,0.6871406059219226,-0.32146485848568424,1.6161563678646353e-14,-4.503648607269752e-14,3.8211734745862907e-29,stop,0.0,0.0,0.0,0.0,0.7359194159507751,0.7359194159507751,0.06330906599760056,93.04145812988281,20.502948760986328,0
608,-1.810877336460123,3.801386278533305,0.2000917501094758,0.11996480038660541,-0.38984942111791726,0.015523319685839258,-0.18897765984786466,0.6234582825643512,0.6879294151809476,-0.31990675783598826,0.1637161429363468,0.050783099691595945,-4.518048258801819,backward,-50.0,0.0,0.0,0.0,0.750745415687561,0.750745415687561,0.056349433958530426,88.90719604492188,20.297748565673828,0
612,-1.8022705109293577,3.7711307372939227,0.19814856937242967,0.13446749797069035,-0.30928289504452544,0.009607464143796984,-0.24270125305678658,0.7193661682802936,0.5856932717384675,-0.28385173795255064,0.5752006645816385,0.22445665564435946,-4.506532754635471,forward,50.0,0.0,0.0,0.0,0.7597949504852295,0.7597949504852295,0.05760187655687332,84.78329467773438,21.539182662963867,0
616,-1.7911976923955002,3.757068991765044,0.19905678585338726,0.25672051878338903,0.04170066171336654,0.004868943373604551,-0.3027937679129845,0.7808504308085819,0.4847381132359626,-0.25222509866297776,0.22718239258465267,0.9799494883560744,-3.732398574213028,forward,50.0,0.0,0.0,0.0,0.6740968227386475,0.6740967631340027,0.04272898659110069,111.20877838134766,23.330894470214844,0
620,-1.779703357474346,3.760277287631062,0.199321451955194,0.34253673262288004,0.02168977020420562,0.0034880767554974212,-0.31130299054515104,0.7994078411960582,0.44996495626334765,-0.24813119442510062,-0.3066283342456637,0.37182029607863787,6.403949647846548e-14,right,0.0,50.0,0.0,0.0,0.6662046909332275,0.6662046909332275,0.052979469299316406,83.86406707763672,22.603036880493164,0
624,-1.7525129604005396,3.782968112781552,0.19951105688728007,0.38712170458963774,0.4996891429341587,0.002498833631628894,-0.30591913337427784,0.797865453769736,0.4309557710795948,-0.29000228428330704,-1.2980099056225944,1.3532639896459644,2.534448275248751e-14,forward,50.0,0.0,0.0,0.0,0.6682521104812622,0.6682520508766174,0.05457291752099991,91.45410919189453,22.871498107910156,0
628,-1.7048005166678684,3.8213058567724776,0.1996468885258078,0.8689517369467937,0.6633790485185641,0.0017901468218639582,-0.2846601211148663,0.7947427047975137,0.39326947343056645,-0.36426881541746986,-1.999465940410884,2.322308594848258,-6.397050761273254e-14,forward,50.0,0.0,0.0,0.0,0.6871092915534973,0.6871093511581421,0.045731134712696075,97.24056243896484,21.38535499572754,0
632,-1.655313243892201,3.870441483332821,0.19872578461916293,0.6454293597721296,0.8032840784472564,0.006595906334815105,-0.25695835099659337,0.7800889270497622,0.3392667515139456,-0.4586193880165087,-2.5878038330573014,2.6086024451077785,-7.344976383054053e-14,forward,50.0,0.0,0.0,0.0,0.6693360805511475,0.6693360805511475,0.04248129203915596,84.94210052490234,23.96123695373535,0
636,-1.608669462323519,3.91953825095362,0.1990843250012422,0.6970046094662413,0.7902883581597107,0.004725260863011005,-0.21172128822187153,0.7556884673799642,0.26883009814227043,-0.5584258363609346,-3.2765068983022028,2.9719426305759247,-1.0985998273487844e-13,forward,50.0,0.0,0.0,0.0,0.7880666255950928,0.7880666255950928,0.09682668000459671,90.4515380859375,24.83712387084961,0
640,-1.57409866610179,3.9879493405030497,0.19934118080684363,0.421450438881869,1.1431519843626938,0.0033851436164661908,-0.14414745323859854,0.7191946259319972,0.17748952699671683,-0.6561082757913074,-3.9180740997372503,2.5234404314622627,3.227979725334357e-13,forward,50.0,0.0,0.0,0.0,0.8492893576622009,0.8492892980575562,0.09428054839372635,86.50650024414062,24.69338607788086,0
644,-1.5600657608603585,4.085957665247347,0.19952519049771247,0.18011269792242907,1.4340518535679325,0.002425093055529959,-0.15132438040784785,0.709939180385193,0.0689430866850195,-0.6843494303691086,-0.7208109992115435,0.08937142695183752,-4.503808851728167,forward,50.0,0.0,0.0,0.0,0.7865582704544067,0.7865582704544067,0.0652632862329483,87.65040588378906,21.59640884399414,0
648,-1.5543260374675067,4.193805793177285,0.20034583915909204,-0.013733900361328474,1.898178677366983,-0.26949606968398615,-0.22640428160598586,0.714039304797644,-0.04163323999732587,-0.6611774692182878,-0.6024567609720182,0.07469700166027804,-3.76430173210071,left,0.0,-50.0,0.0,0.0,0.7724490165710449,0.7724490165710449,0.08272698521614075,85.93578338623047,19.829477310180664,0
652,-1.561423326556922,4.333940403782785,0.19337073419830358,-0.12440311236220439,2.1282321583311234,0.03453529983513626,-0.2606575199645547,0.7170477759282107,-0.1566150305714956,-0.6271936515315057,-2.301412986171194,-0.055252142690921234,-3.1533163858716073,left,0.0,-50.0,0.0,0.0,0.8010151386260986,0.8010151386260986,0.1024928092956543,84.85539245605469,22.25234603881836,0
656,-1.5648880259074327,4.451630182032571,0.1952480045792952,-0.0392467634730831,1.7706182127400802,0.02474084567324808,-0.17811908673267582,0.739381122777804,-0.11579285599169893,-0.6388905702251655,-0.9941257903427292,-0.021361849458574604,4.287608445906349,left,0.0,-50.0,0.0,0.0,0.7307379245758057,0.7307379841804504,0.060762129724025726,99.48169708251953,21.39807891845703,0
660,-1.5649494391574383,4.559951593592451,0.19659286786425398,-0.0016141893352201123,1.6810836378005987,0.0177241676647949,-0.053621843543218216,0.7569430468645953,-0.05719865370604967,-0.6487605380358652,-1.9283438663928516,-0.014818607934029181,3.554299870136226,left,0.0,-50.0,0.0,0.0,0.7455090284347534,0.7455090880393982,0.09696406871080399,95.4906997680664,22.017210006713867,0
664,-1.564213895698218,4.685546155607471,0.1975563184537635,0.04324396951377379,1.9904302459369783,0.012697468937038048,0.056534612933004644,0.7573467827492476,0.041919256355773996,-0.649209106641657,-1.097502412391905,0.01248707334479502,4.093903094567918,forward,50.0,0.0,0.0,0.0,0.6616670489311218,0.661666989326477,0.06491156667470932,81.02144622802734,21.767765045166016,0
668,-1.5504794595984712,4.710278039032552,0.19824594524673178,0.25874517678796666,-0.2553233039073917,0.009099416104011937,0.10184835754936743,0.7492974236195262,0.08908822108010145,-0.648261962393614,0.5505707025703128,0.5393769100670845,1.2799985312287459,forward,50.0,0.0,0.0,0.0,0.6472423672676086,0.6472424268722534,0.0687297135591507,79.43811798095703,22.601451873779297,0
672,-1.534496990454398,4.707367985918942,0.19873734366567292,0.2374502183872707,-0.0383687360276387,0.0064822573013911255,0.12445302599338989,0.7244023615437547,0.12242023011935363,-0.6669077523679302,-0.032411286506945365,1.116199158031289,1.1872510919363515,forward,50.0,0.0,0.0,0.0,0.5812418460845947,0.5812419056892395,0.06713168323040009,89.86053466796875,22.999595642089844,0
676,-1.5190466275071006,4.705282126540969,0.19908952283353232,0.2220524884537261,-0.027483166306672135,0.004616018565861836,0.14607098759672668,0.6935379914952602,0.1542877431698357,-0.6883775223253562,-0.023080092829294453,1.078996492018199,1.1102624422686382,left,0.0,-50.0,0.0,0.0,0.5749135613441467,0.5749135613441467,0.07087522745132446,94.74514770507812,24.178163528442383,0
680,-1.4988950886032089,4.703786476256209,0.19934518744436241,0.34450036180699056,-0.01970326152205021,0.0033718588173590625,-0.2078216082376264,-0.6665623546569438,-0.22142723563892328,0.6807898249981575,-0.0168592940867933,0.6028793114284586,1.7225018090349518,left,0.0,-50.0,0.0,0.0,0.6466941237449646,0.6466941833496094,0.058208778500556946,81.3502197265625,22.389732360839844,0
684,-1.4799443945200763,4.702716683659393,0.19968900074353554,0.2508201494670912,-0.014121827788142666,0.012163135007270062,-0.23284715417336124,-0.6326268632878713,-0.25902538999440394,0.6917162004595256,-0.06081567503632561,1.1574075565852044,1.2541007473354528,left,0.0,-50.0,0.0,0.0,0.6833345293998718,0.6833345890045166,0.05136176943778992,77.32316589355469,21.391590118408203,0
688,-1.464337380152603,4.696299459567426,0.1954704339116033,0.24543925216855583,-0.16782497993222645,0.02358034480902782,-0.2462748806742315,-0.5977968121415836,-0.2920894164168366,0.7047491946497882,0.3651420902753746,1.1213023747993438,1.0419460067219948,backward,-50.0,0.0,0.0,0.0,0.6516112089157104,0.6516112685203552,0.041517071425914764,80.31166076660156,20.552074432373047,0
692,-1.4420501481697015,4.666051324152565,0.2019551852124628,0.38484788290486255,-0.5503701003960746,0.1360660562301481,-0.25192588467021465,-0.5653177703546673,-0.3282607203944787,0.7135783535116905,0.33537546990205713,1.029893076875953,0.9570058914693342,backward,-50.0,0.0,0.0,0.0,0.6702615022659302,0.6702615022659302,0.04828828200697899,88.30350494384766,20.390830993652344,0
696,-1.4059918033802494,4.597222319959325,0.21244851872283246,0.6398175047634964,-1.3160846289128925,0.1614702325927395,-0.25657904026829104,-0.5341698793142577,-0.36085427839288475,0.7201485443253666,0.3093175117305762,0.9498725830510206,0.882648576376935,backward,-50.0,0.0,0.0,0.0,0.7890248894691467,0.7890249490737915,0.09442852437496185,83.86791229248047,23.02007484436035,0
700,-1.3663026148220363,4.509649475994359,0.19202937402692444,0.6805766014618523,-1.5383969475998036,0.04153370072898843,-0.25663294767444794,-0.5045409756996376,-0.39484447488887014,0.7236544580514337,0.9728097145605387,1.1044175097809457,0.7985790052758753,backward,-50.0,0.0,0.0,0.0,0.6528342366218567,0.6528342366218567,0.04692899435758591,90.22900390625,21.529050827026367,0
704,-1.308847075086538,4.384477112575408,0.1955661056621775,0.8956219102581542,-1.8543272365749162,0.10649697479421981,-0.24427859080413136,-0.4765617557137364,-0.4392809799404287,0.7212829429068495,0.9511377555215164,1.032603490475188,0.7288393551421644,left,0.0,-50.0,0.0,0.0,0.6696076393127441,0.6696076393127441,0.04731840267777443,82.13693237304688,20.541271209716797,0
708,-1.2516258940801044,4.265009940828853,0.19747693893993892,0.804381610274208,-1.742301425427885,0.013111622922144683,-0.17599048581276522,-0.49626461201293764,-0.43006662209978613,0.7333426786453351,0.6095548057872358,0.284477980728675,-4.505184931405335,right,0.0,50.0,0.0,0.0,0.689231276512146,0.689231276512146,0.045926518738269806,71.43972778320312,21.18587875366211,0
712,-1.181778655733539,4.1273245258159035,0.20035087490863793,1.1796288562514199,-2.2222409625052584,0.08685120696828516,-0.06363399579999306,-0.5461956638468638,-0.37457540039299164,0.7465348490149942,0.511946436457243,0.23896062411909513,-3.7661482356337186,backward,-50.0,0.0,0.0,0.0,0.6464324593544006,0.6464325189590454,0.045728541910648346,89.00752258300781,20.216136932373047,0
716,-1.1158017229705768,4.009828383999049,0.20725482796428474,-1.1102230246251566e-17,-7.401486830834377e-18,-0.16333333333333339,0.0099541207023246,-0.5732522710381464,-0.3348589135191986,0.747764840887423,0.0,0.0,0.0,stop,0.0,0.0,0.0,0.0,0.5789511203765869,0.5789511203765869,0.02878415584564209,78.44749450683594,20.171825408935547,0
720,-1.0999294313484258,3.98819704783891,0.20080690670072515,0.37236092808186233,-0.4878015800957615,0.07912918680885259,0.014020108661037756,-0.5705131223846315,-0.3385563154651219,0.7481295576293935,0.2983234381227208,0.21368886719384828,-3.939666029951276e-14,backward,-50.0,0.0,0.0,0.0,0.4907902479171753,0.4907902777194977,0.04066769406199455,76.4609375,22.568410873413086,0
724,-1.0599804675320392,3.940289658237553,0.21840927244486152,0.7330059653434452,-0.8517684624245327,0.3720365300481331,0.021876750832722808,-0.5651581190348759,-0.34566580736107827,0.7487542039169983,0.2850204104430836,0.20415991789975804,-3.764094666947663e-14,backward,-50.0,0.0,0.0,0.0,0.5778073072433472,0.5778073072433472,0.027780568227171898,89.63375854492188,25.372299194335938,0
728,-0.9969598797520438,3.870040794133332,0.2544224366052646,1.0689400090595553,-1.1685337055823024,0.6371473985364183,0.0293827079271616,-0.5599655168789098,-0.35241491911427947,0.7492522947359443,0.2724576821737698,0.19516124454835518,-3.5982551026442804e-14,backward,-50.0,0.0,0.0,0.0,0.5448381304740906,0.5448381304740906,0.03475436568260193,75.6943130493164,25.921310424804688,0
732,-0.9129072924223821,3.780858233463839,0.30671867097248506,1.3713457064786267,-1.4325360671911629,0.868357593074315,0.036556584488563616,-0.5549325777242681,-0.3588260714647576,0.7496381131906238,0.26058155617401924,0.18665438391578848,-3.4416037903519875e-14,backward,-50.0,0.0,0.0,0.0,0.5457804799079895,0.5457804799079895,0.04979732632637024,76.05796813964844,24.847084045410156,0
736,-0.8168983863864901,3.6806631984828546,0.3513856934349399,1.432195409045737,-1.4628089049582855,0.6132474136273172,0.043415803614864766,-0.5500562427199623,-0.3649199835435212,0.7499243984908541,0.24934332889068722,0.17860444968147493,-3.293203979393758e-14,backward,-50.0,0.0,0.0,0.0,0.595107913017273,0.5951079726219177,0.027269525453448296,77.07201385498047,25.0765438079834,0
740,-0.7863951142100829,3.6507314514403726,0.3582099847036205,0.21751282582299142,-0.18497208826095407,-0.011840699911118843,0.04508337953662183,-0.548861245475699,-0.3663961713275166,0.7499817782726181,0.0,0.0,0.0,backward,-50.0,0.0,0.0,0.0,0.6074199080467224,0.607420027256012,0.03433540090918541,80.16529846191406,24.021987915039062,0
744,-0.7543453407543484,3.623476444743793,0.3697030166111849,0.635108879163992,-0.5400941999973778,0.2808392881864433,0.04508337953662183,-0.548861245475699,-0.3663961713275166,0.7499817782726181,0.0,0.0,0.0,backward,-50.0,0.0,0.0,0.0,0.6226264834403992,0.622626543045044,0.042229995131492615,84.82181549072266,21.869163513183594,0
748,-0.6998675997422928,3.578666859770468,0.39819979572272735,0.7772818821814788,-0.5699127323243047,0.45274098195349755,0.04508337953662183,-0.548861245475699,-0.3663961713275166,0.7499817782726181,0.0,0.0,0.0,left,0.0,-50.0,0.0,0.0,0.6654099822044373,0.665410041809082,0.0643245205283165,90.57717895507812,21.43891716003418,0
752,-0.6325233728390286,3.5271960853925877,0.43920273152520384,1.144235006097227,-0.8886830736790634,0.7086892947586855,0.04508337953662183,-0.548861245475699,-0.3663961713275166,0.7499817782726181,0.0,0.0,0.0,backward,-50.0,0.0,0.0,0.0,0.7009837031364441,0.7009837627410889,0.07933862507343292,68.24314880371094,18.74115753173828,0
756,-0.5479861656505187,3.4594765949216857,0.47874478091919476,1.4214205510501117,-1.1726200626870174,0.641895871819999,-0.06568944331162198,-0.48901729200110616,-0.44312177702354427,0.7484584663752628,-9.25185853854297e-17,-2.96059473233375e-17,4.123214942505723,backward,-50.0,0.0,0.0,0.0,0.6941696405410767,0.6941697001457214,0.0661291554570198,83.91548156738281,18.172706604003906,0
760,-0.4686659634558979,3.4040873765562476,0.5159887060193917,1.1308224764155625,-0.7654052273820634,0.34767039507943864,-0.17212070982591396,-0.4205716839490176,-0.5085413255664544,0.731354660954878,2.2204460492503132e-17,5.181040781584064e-17,4.75,rotate_left,0.0,0.0,0.0,5.0,0.7149935960769653,0.7149936556816101,0.07454833388328552,79.18746948242188,19.958301544189453,0
764,-0.3978118401759951,3.359546865529028,0.5245064292363147,1.0137811917462687,-0.5522656571147496,0.21311135926270336,-0.28143583133648487,-0.33826524682808307,-0.5666316651378873,0.6966340873739548,-6.198745220823791e-17,-5.551115123125783e-17,4.314275334110967,left,0.0,-50.0,0.0,0.0,0.6327062845230103,0.6327062845230103,0.02659374475479126,73.95433044433594,21.159378051757812,0
768,-0.3920075881660373,3.356072357793141,0.5169667510111099,0.17319782533541875,-0.10337077325220571,-0.06271460216965682,-0.28143583133648487,-0.33826524682808307,-0.5666316651378873,0.6966340873739548,0.0,0.0,0.0,left,0.0,-50.0,0.0,0.0,0.6032390594482422,0.6032389998435974,0.028139926493167877,81.69856262207031,22.39276885986328,0
772,-0.39180601900240014,3.3606553483570387,0.5125128815072473,0.004806022433585784,0.10927244557434378,-0.10743177116637997,-0.30878327651860915,-0.3155769642384716,-0.5795739821546765,0.6849511420487109,-3.608224830031759e-17,-7.771561172376095e-17,4.75,rotate_left,0.0,0.0,0.0,5.0,0.6065512299537659,0.6065512299537659,0.03535521402955055,71.8114242553711,24.51781463623047,0
776,-0.39896940516763135,3.383182656584662,0.5045536814385189,-0.03904768787306597,0.33289775762315216,0.04882601133256924,-0.401908900883198,-0.23106236702944377,-0.6181464257692908,0.634802657715184,1.476773709106297e-17,-1.4432899320127033e-16,3.9471806391339883,left,0.0,-50.0,0.0,0.0,0.552056610584259,0.552056610584259,0.029810737818479538,79.18065643310547,25.164104461669922,0
780,-0.3988305018337272,3.398663696249303,0.49688235643113116,-1.6653345369377347e-17,3.7007434154171884e-18,-0.16333333333333327,0.45788999691060084,0.17397886108213728,0.6365737797342592,-0.5956860998719133,0.0,0.0,0.0,stop,0.0,0.0,0.0,0.0,0.5887646675109863,0.5887646675109863,0.027890484780073166,75.11839294433594,23.44881820678711,0
784,-0.3928443286732536,3.394418556382397,0.4921896327455319,0.1791611393649467,-0.12705347388551747,0.022090468907711935,0.45788999691060084,0.17397886108213728,0.6365737797342592,-0.5956860998719133,0.0,0.0,0.0,left,0.0,-50.0,0.0,0.0,0.600845992565155,0.6008459329605103,0.03419962152838707,74.13672637939453,23.096975326538086,0
788,-0.3856523081322888,3.3984306461178146,0.49633936661781813,0.06470151873136365,0.17212458060190394,0.0853830661012737,0.45788999691060084,0.17397886108213728,0.6365737797342592,-0.5956860998719133,0.0,0.0,0.0,forward,50.0,0.0,0.0,0.0,0.6030621528625488,0.6030622124671936,0.09414176642894745,70.76546478271484,21.15900421142578,0
792,-0.38198968692352775,3.4172263313179916,0.5071050788228242,0.18928137548894913,0.18125364064520427,0.29641293543937364,0.45788999691060084,0.17397886108213728,0.6365737797342592,-0.5956860998719133,0.0,0.0,0.0,left,0.0,-50.0,0.0,0.0,0.6371985077857971,0.6371985673904419,0.0330047644674778,73.01708984375,20.488426208496094,0
796,-0.3577378003054965,3.420277749572374,0.5327435305270304,0.45556202166811705,-0.03168841807333842,0.38060646731702497,0.5025065814730127,0.12432063515800564,0.6481043132262806,-0.5585627220175972,3.8857805861880476e-17,3.700743415417189e-17,4.522395833333333,left,0.0,-50.0,0.0,0.0,0.6329384446144104,0.6329383850097656,0.040018510073423386,75.57760620117188,18.64018440246582,0
800,-0.3328272816142109,3.4277579439581145,0.5471285013209993,0.434562271740296,0.04256467510313594,0.06736863372922994,0.57298653964659,0.03613047079507876,0.6589305048551969,-0.48599547758721795,3.14563190310461e-17,1.924386576016938e-16,3.784452175491587,left,0.0,-50.0,0.0,0.0,0.7331938147544861,0.7331938147544861,0.06074529141187668,71.53802490234375,20.562469482421875,0
804,-0.30925008070185067,3.436385032149056,0.5242651133056561,0.2826175028993766,0.24880697067088325,-0.40855747100513407,0.4952935848436753,0.13263161870248596,0.6464546966872134,-0.5649685333397801,-6.106226635438361e-17,-2.590520390792032e-17,-4.123214942505723,forward,50.0,0.0,0.0,0.0,0.6940099000930786,0.6940099000930786,0.056866198778152466,92.6396255493164,18.4868106842041,0
808,-0.2773919221178315,3.4413660896526146,0.5030092015283351,0.5693271404269883,-0.006664986802456502,-0.31085153211905325,0.5025065814730127,0.12432063515800564,0.6481043132262806,-0.5585627220175972,-3.3306690738754695e-17,-1.4432899320127033e-16,4.522395833333333,left,0.0,-50.0,0.0,0.0,0.6934798955917358,0.6934798359870911,0.03357088193297386,71.16316223144531,17.20968246459961,0
812,-0.2367063327510994,3.44230118135148,0.4869478333382518,0.7936203293179651,-0.17695709985322328,-0.16663073001844456,0.57298653964659,0.036130470795078855,0.6589305048551969,-0.48599547758721795,-2.4054832200211723e-17,5.5511151231258e-18,3.784452175491587,left,0.0,-50.0,0.0,0.0,0.6281817555427551,0.6281817555427551,0.05944273993372917,70.03005981445312,17.40276336669922,0
816,-0.181002597506562,3.425782773141305,0.45515537789067617,0.8947690637617844,-0.3319443694791546,-0.6403640623052025,0.6382221619477657,-0.06115619170472391,0.6570804679525741,-0.3964563668931566,5.921189464667501e-17,-2.960594732333751e-17,4.123214942505723,left,0.0,-50.0,0.0,0.0,0.5634787082672119,0.5634785890579224,0.07054281234741211,71.07593536376953,18.86623191833496,0
820,-0.12622381464406346,3.406655236103331,0.38366043164332586,1.0101105415855332,-0.5388545076990393,-1.193332144605834,0.6891438297837367,-0.1561728496912101,0.6411745956975569,-0.2993091390559356,2.960594732333751e-17,-5.3660779523549233e-17,4.314275334110967,left,0.0,-50.0,0.0,0.0,0.4638168215751648,0.4638168215751648,0.061230700463056564,70.53789520263672,20.200267791748047,0
824,-0.057027999254305184,3.369530019950612,0.30086778964909267,0.9175873738773087,-0.4228430889240249,-1.4287399979630835,0.7250659889370281,-0.2468870975326656,0.6119980246867589,-0.1969377834194611,1.1102230246251566e-17,9.760710758162834e-17,4.522395833333333,right,0.0,50.0,0.0,0.0,0.4682546854019165,0.4682546555995941,0.0564364455640316,73.08480834960938,22.450428009033203,0
828,-0.010705676537388822,3.345716067370512,0.21267997638643404,3.7007434154171884e-18,-2.2204460492503132e-17,-0.16333333333333333,0.7430818355340472,-0.31655477960471534,0.5790404931073553,-0.1110610847720853,0.0,0.0,0.0,stop,0.0,0.0,0.0,0.0,0.5028466582298279,0.5028466582298279,0.04555904120206833,71.93546295166016,22.096952438354492,0
832,-0.002583300298708136,3.333877159338015,0.19664985304450708,0.09182553670254125,-0.1338418773165122,0.017426853680814786,0.7504459504904936,-0.3776837972304636,0.5421408239708886,-0.0164058430494674,0.16280946829173465,0.11169947034415681,4.744937361805956,rotate_left,0.0,0.0,0.0,5.0,0.47819340229034424,0.47819340229034424,0.04541851952672005,65.40484619140625,21.903717041015625,0
836,-0.0010460071505288362,3.3305726113868617,0.19759714223571875,-0.025269530228420566,0.01053420594012764,0.012484475291903219,0.7445812470332227,-0.4564178509164907,0.4765120036257609,0.10108324456499178,-0.05267102970097397,-0.12634765114190827,4.744926078492066,rotate_left,0.0,0.0,0.0,5.0,0.5849118232727051,0.5849118232727051,0.03283657878637314,71.52919006347656,22.854751586914062,0
840,-0.0017776015835750782,3.3308775939628235,0.19827577354338755,-0.005669590267173874,0.0023635038297554556,0.008943790208412239,0.7347808437876959,-0.49339652682263974,0.43768743174817926,0.15838778681350613,-0.011817519148705671,-0.028347951335880528,4.7449175717857495,rotate_left,0.0,0.0,0.0,5.0,0.541601300239563,0.5416013598442078,0.036230552941560745,71.99876403808594,19.43112564086914,0
844,0.00480726224559453,3.324825365386634,0.19920028669913753,0.12148961366382753,-0.0874109514406086,-0.06233295537687317,0.7023531037090998,-0.5537954359753768,0.35758484335930013,0.2685960025814638,1.1102230246251566e-17,-7.401486830834377e-18,4.75,rotate_left,0.0,0.0,0.0,5.0,0.530802309513092,0.530802309513092,0.03335920721292496,75.10360717773438,19.649127960205078,0
848,0.006502868377882592,3.3236053882970538,0.1994242549508436,8.931899060546367e-15,-5.860641508152047e-15,0.002951713299944647,0.6912666376001473,-0.5660310463072958,0.3363825397868606,0.29766772966479865,3.193090144690247e-13,-1.3535479395988907e-13,4.744903016096057,rotate_left,0.0,0.0,0.0,5.0,0.6508119702339172,0.650812029838562,0.07504206895828247,68.31201171875,20.3306827545166,0
852,0.01446589635063584,3.311460320055014,0.19958470422962865,0.08231274289061462,-0.15402724453178487,0.002114586627987497,0.6707306607582282,-0.5817319877584753,0.29330083407223106,0.35451783575715523,0.17539219827075025,0.09373025509351485,-4.7449008654784155,rotate_right,0.0,0.0,0.0,-5.0,0.6658020615577698,0.6658021211624146,0.07939033955335617,68.52938842773438,17.828716278076172,0
856,0.016430592523311065,3.3043481141563387,0.19969964896338804,0.022530430286970184,-0.08156022361889949,0.0015148749736190459,0.7010394287377365,-0.5494639245690891,0.3356331496250976,0.3065672908595098,0.1917390516322498,0.052966546000061406,4.744899477349739,rotate_left,0.0,0.0,0.0,5.0,0.6303901076316833,0.6303901076316833,0.04787936434149742,71.70574951171875,17.5439453125,0
860,0.01695483828717134,3.30245034295592,0.19978199456144238,1.3999101823668173e-14,-1.0194315923658773e-14,0.0010852457663829418,0.7339081101438238,-0.5033871231124685,0.3978391494264388,0.2229446149457781,-4.602877679806627e-13,4.4869946058792364e-13,-4.744898474816978,rotate_right,0.0,0.0,0.0,-5.0,0.5760316848754883,0.5760316848754883,0.04343951493501663,71.08252716064453,18.4783878326416,0
