Step,Agent_ID,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Orientation_W,Orientation_X,Orientation_Y,Orientation_Z,Angular_Velocity_X,Angular_Velocity_Y,Angular_Velocity_Z,Action_Type,Action_Vector_0,Action_Vector_1,Action_Vector_2,Action_Vector_3,Curiosity_Reward,World_Loss,Self_Loss,VAE_Loss,VAE_KLD_Loss,Is_Interacting_Object,Is_Interacting_With_Other_Agent
96,0,-0.48016480696682834,0.41752879900690926,0.2013127182615379,-0.6711806902849061,0.8673316717523866,0.11730747226827348,0.6352844355388344,-0.3279852666566458,0.6463509932446131,0.266589092706314,-2.034300483739761,-1.4950470873459385,3.0023517840236003,backward,-50.0,0.0,0.0,0.0,0.8527843356132507,1.6573405265808105,0.2649184465408325,323.54705810546875,29.264375686645508,0,0
96,1,1.1826957879359674,-0.6266453591408909,0.1988916066912259,2.622981272683142e-15,1.6831474344177708e-15,0.0057307476979509275,-0.2259262097291502,0.06264515959558445,0.6918242013064392,-0.6829437796944718,-7.874380559783823e-15,1.2271026938351988e-14,-4.97428472148689e-30,stop,0.0,0.0,0.0,0.0,0.804556131362915,1.6573405265808105,0.19638770818710327,323.54705810546875,29.264375686645508,0,0
100,0,-0.5453829256274443,0.49021086669835284,0.19828748444205158,-0.9905254418505696,1.0902404086699748,0.12754507677667784,0.6180192991758932,-0.4432501020615368,0.5961148791927856,0.2573490696962895,-2.307664634700556,-1.8621232780697377,2.5250834776595963,backward,-50.0,0.0,0.0,0.0,0.8702573776245117,1.7055391073226929,0.30266836285591125,302.84375,23.02862548828125,0,0
100,1,1.2040421782218746,-0.6365051583689303,0.19920311876628188,0.5724982185153484,-0.26168447427860203,0.004105467306340899,-0.24345443866816682,0.04330557928044511,0.6941043301034516,-0.6760722905337796,0.5429191224879706,1.1390018176057728,1.4570459114333632e-14,backward,-50.0,0.0,0.0,0.0,0.8352818489074707,1.7055391073226929,0.3172428607940674,302.84375,23.02862548828125,0,0
104,0,-0.6228367622589658,0.5676224699971809,0.1949981920302383,-1.0965850850746697,1.092878139985241,-0.3164359874270127,0.6090580735642545,-0.5243822250188636,0.5590226165762571,0.20387559752628726,-2.18840808112681,-1.8315264153921686,0.5412637941396382,forward,50.0,0.0,0.0,0.0,0.9245860576629639,1.746938705444336,0.30777406692504883,293.9957275390625,20.01186752319336,0,0
104,1,1.2461772123665995,-0.6555611747520745,0.1994262838238051,0.7129843272879606,-0.31563619973753915,0.0029411278757905945,-0.2612404664705099,-0.017688044203171188,0.6971204624301409,-0.667430605105672,0.8460491849553695,1.8422701077366803,1.6725859925710542,backward,-50.0,0.0,0.0,0.0,0.8223527669906616,1.746938705444336,0.24868540465831757,293.9957275390625,20.01186752319336,0,0
108,0,-0.6393604511701879,0.5767823276591079,0.19773443233987065,-0.4979917726629975,0.2744400013864923,0.011768179096316306,0.611955277670336,-0.5288499174642975,0.5542286893165228,0.196619080630332,-0.24475259988027462,-0.49881800112805963,3.498404944468872e-14,right,0.0,50.0,0.0,0.0,0.8659945130348206,1.607285976409912,0.2818845510482788,280.2255859375,18.00725555419922,0,0
108,1,1.2588828465288058,-0.6599217044499172,0.19826151899415234,0.3082294619451242,-0.10812577324876531,0.009018161769605237,-0.2542184018036052,-0.030576325720140664,0.6967076903058572,-0.6701018480489026,0.14548605433399703,0.4122889227599287,1.7252631626422434,rotate_left,0.0,0.0,0.0,5.0,0.7412915229797363,1.607285976409912,0.09187744557857513,280.2255859375,18.00725555419922,0,0
112,0,-0.6489793260111839,0.5828963636687038,0.19945969656447834,1.222203594369703e-15,-1.2977088182920695e-14,0.00276680053315409,0.6158831212767891,-0.5228638887491305,0.5597082701710969,0.18446676413537266,6.280095081886835e-14,5.915597025373346e-15,1.7914796194166982e-29,stop,0.0,0.0,0.0,0.0,0.9126342535018921,1.666191577911377,0.3113290071487427,269.33685302734375,17.481828689575195,0,0
112,1,1.3126377556154945,-0.6773745158612869,0.20018232816385656,1.040573373971385,-0.31957565576622726,0.09229653488052394,-0.24288146112070824,-0.09549588495531686,0.6928327250311719,-0.6722142120829874,0.440901266778874,1.3035352569430625,1.538415276065593,left,0.0,-50.0,0.0,0.0,0.7535572648048401,1.666191577911377,0.22366046905517578,269.33685302734375,17.481828689575195,0,0
116,0,-0.6370375698858534,0.5792010179577952,0.2016299684134468,0.35957287749982747,-0.11177238189788227,0.041151986149557264,0.6155285072619471,-0.5223224619680398,0.5603079101906916,0.1853616687701774,0.021343476672741668,0.04502432758201998,6.529597623620252e-15,left,0.0,-50.0,0.0,0.0,0.8800804615020752,1.618470549583435,0.2023569643497467,260.29388427734375,18.668487548828125,0,0
116,1,1.4018756148313478,-0.7019684065049758,0.19429263101794805,1.2611179418186038,-0.3542438714123028,0.0297254033844368,-0.24000673308001705,-0.16264805716485056,0.6858643341320901,-0.6674822040641245,0.5452906895174127,1.7286043098856099,1.3762577967610303,forward,50.0,0.0,0.0,0.0,0.7383900880813599,1.618470549583435,0.11080028116703033,260.29388427734375,18.668487548828125,0,0
120,0,-0.6381738781585173,0.5808244903740555,0.19810596662356714,-0.19764392286989943,0.1007740873027558,0.009829739355288913,0.6212254755588825,-0.5072489007494839,0.573774169552788,0.16601404627045455,-0.1568229304992104,-0.3075701304712991,-1.6827846320008621,right,0.0,50.0,0.0,0.0,0.8557360768318176,1.6162935495376587,0.1615515798330307,256.6803283691406,19.856624603271484,0,0
120,1,1.5067684894104594,-0.7262553923988024,0.19590844497072857,1.4988792409304936,-0.343872372769998,0.021295069717845894,-0.2652220986407203,-0.25267755336598724,0.6714806718146604,-0.64414672225893,0.7988869181233409,3.0540297073546485,1.1759241569612087,right,0.0,50.0,0.0,0.0,0.7605574727058411,1.6162935495376587,0.1994607299566269,256.6803283691406,19.856624603271484,0,0
124,0,-0.6602508052094521,0.5975938603170105,0.19862791488939127,-0.4299906604838597,0.2976869499820043,0.007106531011875861,0.6331764318288555,-0.4834200196468274,0.5922060507900373,0.12118037872860293,-0.5225178119237068,-0.8069558331258073,-1.5217988058667993,right,0.0,50.0,0.0,0.0,0.8560921549797058,1.514593243598938,0.23009440302848816,250.4716796875,20.505916595458984,0,0
124,1,1.6165924092072808,-0.7476939325770942,0.1971387561585517,1.8710148939508353,-0.3255750507008123,0.01962084487144064,-0.34616171961430536,-0.32085153775392666,0.6584024161874177,-0.5862871420670744,0.8463979877881754,3.6218325345354456,-0.5100930144890471,left,0.0,-50.0,0.0,0.0,0.6585010290145874,1.514593243598938,0.1352226436138153,250.4716796875,20.505916595458984,0,0
128,0,-0.6813468856740934,0.6155429103540558,0.19671391653403972,-0.2716590564380222,0.23922184796721005,0.017092609387724084,0.6452662266550022,-0.4698606745276141,0.5987734949145378,0.06582359044218779,-0.7377236684272884,-0.966085401733767,-1.3779012357507359,left,0.0,-50.0,0.0,0.0,0.8888108134269714,1.5350301265716553,0.1555193066596985,248.1700897216797,20.604808807373047,0,0
128,1,1.7488435566757163,-0.76618118149325,0.19794738898473957,1.9853168993823853,-0.24166933608326532,0.010617957608929437,-0.43807363889489936,-0.40375521914871465,0.6216409191763588,-0.5085624617695713,0.8709988815676708,4.87635613758865,-0.37941103401920656,backward,-50.0,0.0,0.0,0.0,0.6462192535400391,1.5350301265716553,0.09449483454227448,248.1700897216797,20.604808807373047,0,0
132,0,-0.6969462300645559,0.6296780100020685,0.19764303686861406,-0.3670148929463462,0.34243773417220164,0.012245025033339185,0.6547714834825544,-0.449813500284716,0.6071232426727178,-0.01853341809357189,-1.2786644026000322,-1.4114795446557051,-2.8824303046589863,right,0.0,50.0,0.0,0.0,1.029436469078064,1.7267658710479736,0.5276208519935608,247.744384765625,20.465970993041992,0,0
132,1,1.871695763740212,-0.7818523777008971,0.20477883411755188,1.744443410691456,-0.24257726963272114,0.05708011430170001,0.5193758300717137,0.4922776667864846,-0.5549238390550142,0.42422986548452496,0.7312975487838135,4.423020545553869,1.4382530269031393,rotate_left,0.0,0.0,0.0,5.0,0.6973294019699097,1.7267658710479736,0.09352035820484161,247.744384765625,20.465970993041992,0,0
136,0,-0.7254759692837057,0.6615733771012974,0.20102636306282212,-0.4710339750615947,0.6532308325819353,0.09998082872984938,0.6585694107317729,-0.42475559693054293,0.6079229384603383,-0.1276664208722534,-1.3671165688814466,-1.4582816228205864,-2.4702264707900277,backward,-50.0,0.0,0.0,0.0,0.8505036234855652,1.5266430377960205,0.17551462352275848,247.02581787109375,19.571069717407227,0,0
136,1,1.9768020157638762,-0.7927472067098392,0.19873919932050524,1.6357410226681002,-0.14991794096867314,0.0065259165887369686,0.5741458006748835,0.589481384787425,-0.4509955114594364,0.3456462717865449,0.6391733011530003,5.294992926070897,1.1278459134606418,left,0.0,-50.0,0.0,0.0,0.6761393547058105,1.5266430377960205,0.09364938735961914,247.02581787109375,19.571069717407227,0,0
140,0,-0.758093505778602,0.7068159705682582,0.19829844733211882,-0.43566375998285534,0.5601094987031329,0.06880555723493506,0.6534238389092771,-0.40609683329691043,0.5956211323884144,-0.23099375615723322,-1.8163628292240188,-1.579150040578416,-2.1252592547490003,left,0.0,-50.0,0.0,0.0,0.8546169400215149,1.4912147521972656,0.32383644580841064,237.89761352539062,18.513872146606445,0,0
140,1,2.0536393346166686,-0.7991991665465717,0.200087508114241,1.1359136876288392,-0.10114979491309145,0.06428949562549856,0.6211950970838188,0.6611540136483038,-0.33526664036437087,0.2541422858450579,0.31056014316342967,4.702231330785444,0.8800470665982509,forward,50.0,0.0,0.0,0.0,0.636597752571106,1.4912147521972656,0.11241286993026733,237.89761352539062,18.513872146606445,0,0
144,0,-0.7577265801919423,0.705219820156948,0.2019207027716786,0.05747689366927807,-0.18621417761266032,0.13230380383210374,0.6508987124073894,-0.4133434947988802,0.589641625774156,-0.24041791665402312,-0.4995295446496067,-0.1764584187992689,0.00010359230744465804,left,0.0,-50.0,0.0,0.0,0.9855437874794006,1.7015125751495361,0.6182588934898376,236.66824340820312,17.93170928955078,0,0
144,1,2.135694072553899,-0.8063416366912994,0.19806267547074596,1.377355601879903,-0.11208303825635751,0.010183964256860183,0.651087227561417,0.7067214970190842,-0.22319035004843374,0.16375657361690782,0.31573578644393596,4.605063478357482,0.7067794805455708,forward,50.0,0.0,0.0,0.0,0.715968906879425,1.7015125751495361,0.08542006462812424,236.66824340820312,17.93170928955078,0,0
148,0,-0.7525263377752478,0.6890104737083373,0.19964491256003358,0.04243731763932787,-0.12728569546821258,0.0018004562085216502,0.6415335328019969,-0.4028583333866527,0.5958635932086117,-0.26662045645456367,0.1411460758937359,0.04316102797231797,0.06347234244246908,rotate_left,0.0,0.0,0.0,5.0,0.9550268054008484,1.6447432041168213,0.8215547204017639,230.2865753173828,19.656055450439453,0,0
148,1,2.1839962951459495,-0.8094818251206104,0.19860927827560274,-0.22904412172521776,0.021907199406929104,0.007203765518580485,0.6609174345583998,0.7228523356957939,-0.16578135640133193,0.11484418725217815,-0.031140796804437123,-0.32558321679568175,1.6823904443805846e-14,backward,-50.0,0.0,0.0,0.0,0.6897162795066833,1.6447432041168213,0.09697912633419037,230.2865753173828,19.656055450439453,0,0
152,0,-0.7474705341812027,0.6717957883974063,0.197235398671353,0.11050388378005373,-0.3921731100980691,0.0883503465223846,0.6442501376251111,-0.3983946376269671,0.599604193468581,-0.258260109298737,0.45417873802824466,0.1345142180120129,0.05237379308215182,left,0.0,-50.0,0.0,0.0,1.0430147647857666,1.6970710754394531,0.8788267970085144,241.49203491210938,20.855878829956055,0,0
152,1,2.199844211268368,-0.8101162207086232,0.19900086067692235,0.3179393723818229,-0.004715469731515303,0.0051607269030014835,0.6633813690185532,0.7205301350852913,-0.17377621984916808,0.10277796012752839,-0.00030635356858259473,0.5264115471602623,-1.7310190134802144,rotate_right,0.0,0.0,0.0,-5.0,0.6540562510490417,1.6970710754394531,0.0826062262058258,241.49203491210938,20.855878829956055,0,0
156,0,-0.738075133046656,0.6307156266772348,0.1980166230005502,0.11904855444041554,-0.5401810562843113,0.010295879997069712,0.6511685746795702,-0.36491603382860976,0.6218222910569686,-0.23696584975315896,1.7167871436575646,0.39910803826639646,-1.7106782317118758,rotate_right,0.0,0.0,0.0,-5.0,0.9746232032775879,1.6644628047943115,0.684990406036377,239.6287078857422,20.387908935546875,0,0
156,1,2.2246011520624167,-0.8131906335906234,0.1992813875524869,0.7397407884676299,-0.09186387883403321,0.003697108421818633,0.6636715453486715,0.7211720603570018,-0.17150386317946864,0.10018664666242398,0.02600206410252067,0.20938357540653105,2.610058080101531e-15,forward,50.0,0.0,0.0,0.0,0.6898394823074341,1.6644628047943115,0.05478035286068916,239.6287078857422,20.387908935546875,0,0
160,0,-0.7272515462949374,0.5734422581412955,0.1991417524188812,0.15308882909182492,-0.8018756929515015,0.004425639553527927,0.6541861139720476,-0.2834186400813291,0.6676358271976869,-0.2144220254140455,2.6527656925506724,0.5381998444129247,-1.4770797510049878,right,0.0,50.0,0.0,0.0,0.9138717651367188,1.612526535987854,0.3251650333404541,235.8230438232422,19.970510482788086,0,0
160,1,2.282783927500029,-0.821871606213152,0.19983254492645255,0.8089501427238953,-0.1285469267340189,0.0008215047314684698,0.6630134746612932,0.7256358352994071,-0.15378690871299977,0.1010710327214968,0.07817603462027069,0.545317913458315,-0.03267767537088418,rotate_right,0.0,0.0,0.0,-5.0,0.6986547708511353,1.612526535987854,0.07458387315273285,235.8230438232422,19.970510482788086,0,0
164,0,-0.7182437024749783,0.5148043637728851,0.2005673229418652,0.1405720421874524,-0.8416784177582918,0.0742705892587932,0.6434192465236306,-0.1511187195537943,0.7230414444483161,-0.20096237312859835,3.2775668654781045,0.5228243462819582,-2.7302717412479707,backward,-50.0,0.0,0.0,0.0,0.8036763072013855,1.482977032661438,0.14098767936229706,225.57920837402344,19.057632446289062,0,0
164,1,2.365720130803519,-0.8315512661117204,0.19987720029379574,1.331684507323807,-0.11525267405057042,0.0005885202062766437,0.6648719978974897,0.7315227749731781,-0.1313850070716893,0.07454955415100464,0.1880731628952177,1.6917190051986468,-0.0004406912116935724,left,0.0,-50.0,0.0,0.0,0.6793007254600525,1.482977032661438,0.07412166893482208,225.57920837402344,19.057632446289062,0,0
168,0,-0.714121034997365,0.43449453714161235,0.19592433719949454,-0.0010647961114116193,-1.4034739384627746,0.021212153741696327,0.6273824647174067,-0.02084111668689317,0.7604997188496517,-0.16612365409524224,3.752328890820939,0.34312393573688105,-2.2588629238811535,left,0.0,-50.0,0.0,0.0,0.8011984825134277,1.620962142944336,0.3454362154006958,231.10293579101562,19.451637268066406,0,0
168,1,2.404622009092607,-0.8351099354364737,0.1999091910845837,0.5135758606849132,-0.0501454601679039,0.0004216117325842178,0.6656885984907651,0.733956263794013,-0.11991540857420993,0.06154012888688491,0.021832785044571118,0.22360531407762307,1.466036446433674e-14,forward,50.0,0.0,0.0,0.0,0.8197635412216187,1.620962142944336,0.3541108965873718,231.10293579101562,19.451637268066406,0,0
172,0,-0.7173200303779599,0.3423418954006428,0.19707738779198103,-0.09139431854306561,-1.5321944009501098,0.015196237607083912,0.6205651484991089,0.05054683988631201,0.7807785751143171,-0.05223724809217077,4.1387963570827395,0.12081322625084094,1.2962336064302968,left,0.0,-50.0,0.0,0.0,0.846356987953186,1.6501011848449707,0.6236986517906189,230.49774169921875,22.089513778686523,0,0
172,1,2.4800034076068926,-0.8424701624369371,0.19993210906188766,1.4901608797875299,-0.14549905624750537,0.00030203967705023926,0.6664043589900961,0.7359774378473969,-0.10881623045317478,0.04900478842462166,0.06579040413619286,0.6738070269155908,-1.4054395477038633e-14,forward,50.0,0.0,0.0,0.0,0.8037442564964294,1.6501011848449707,0.25833362340927124,230.49774169921875,22.089513778686523,0,0
